x,y
380592.7943,4201685.124
380691.9673,4201641.391
380640.4573,4201605.492
380712.5651,4201565.851
380744.9674,4201532.972
380832.2328,4201570.425
380772.6567,4201659.463
380838.6752,4201599.756
380841.7734,4201562.965
380890.9098,4201563.12
380991.3483,4201587.543
381015.7298,4201546.718
380996.7764,4201464.203
380932.7952,4201434.579
380998.849,4201373.798
380991.0711,4201297.208
381090.1916,4201212.616
381159.3814,4201293.979
381248.5928,4201390.041
381280.9063,4201429.483
381321.9947,4201371.549
381313.1824,4201271.641
381397.5858,4201267.688
381424.6549,4201243.083
381362.7105,4201308.555
381360.8728,4201340.973
381299.2087,4201320.426
381373.6285,4201272.789
381444.8707,4201263.088
381460.1573,4201185.466
381527.6118,4201154.607
381513.9298,4201122.878
381602.1964,4201049.255
381558.6917,4201144.355
381613.1646,4201227.487
381564.3896,4201146.522
381527.4015,4201108.751
381450.9015,4201095.923
381519.2978,4201054.101
381605.5454,4201142.167
381607.7237,4201097.186
381672.7538,4201136.528
381632.938,4201138.904
381561.301,4201118.058
381558.745,4201128.237
381513.0024,4201054.631
381545.2988,4201104.893
381537.7838,4201134.23
381633.9733,4201130.416
381703.0246,4201174.912
381788.245,4201223.983
381875.3968,4201179.201
381780.6336,4201208.434
381868.8065,4201283.668
381906.0182,4201198.896
381883.2161,4201153.083
381943.6259,4201203.259
381972.6303,4201131.66
381976.9095,4201058.761
381925.9868,4201053.255
381910.1786,4201126.509
381941.6187,4201037.924
382040.1041,4200979.944
382092.1948,4200960.067
382173.5128,4200945.234
382228.7721,4200950.422
382259.1824,4200941.444
382216.5907,4200859.864
382171.0021,4200788.24
382191.4935,4200881.291
382221.5786,4200791.298
382173.748,4200838.736
382157.7827,4200770.939
382204.8793,4200771.001
382132.2629,4200702.144
382090.7228,4200664.566
382053.7537,4200634.865
382656.9929,4202334.599
382710.1658,4202392.798
382804.3393,4202417.879
382888.5005,4202467.334
382943.6579,4202433.812
382975.7937,4202441.055
383069.1803,4202348.53
383096.387,4202418.601
383098.8383,4202386.022
383105.1748,4202478.091
383144.4047,4202429.413
383131.6423,4202338.876
383035.7193,4202352.143
382984.0649,4202318.568
382977.5279,4202226.614
382879.6068,4202154.704
382977.8233,4202068.823
382993.1709,4202030.825
382922.3736,4201994.186
382917.4077,4201997.676
382878.5075,4201930.976
382885.6298,4201957.396
382838.7757,4201915.665
382761.0295,4201976.776
382849.4826,4201918.239
382784.6571,4201938.569
382803.6576,4201962.618
382800.071,4202049.098
382794.495,4202098.191
382755.5638,4202026.356
382841.8836,4202072.769
382865.1371,4202048.21
382804.1573,4202142.496
382846.4148,4202134.686
382763.632,4202150.965
382851.7519,4202138.217
382881.8926,4202061.63
382905.1891,4201993.636
382916.2153,4201984.092
382953.3461,4201920.22
382900.4244,4202009.4
382814.6792,4202020.842
382722.0511,4202116.871
382672.3201,4202055.986
382671.7504,4202055.362
382751.2163,4202080.555
382768.6083,4201985.914
382861.9516,4201908.144
382808.1159,4201969.399
382724.3487,4202064.628
382694.5204,4201970.868
382613.8676,4201937.291
382569.2018,4201907.323
382602.3141,4201954.37
382520.6075,4202053.508
382577.0743,4202001.516
382620.0745,4202047.612
382528.2281,4201982.087
382479.658,4201955.417
382483.879,4201958.781
382488.254,4202029.235
382553.5139,4201973.606
382472.6684,4201964.028
382525.9919,4201885.342
382435.3302,4201969.414
382435.4027,4202044.852
382400.4975,4202078.243
382409.5429,4202081.32
382409.0371,4202008.784
382496.4099,4202041.053
382429.9088,4202006.08
382407.3139,4201979.159
382407.447,4202061.267
382434.732,4202090.497
382463.7856,4202187.584
382536.158,4202142.894
382539.4417,4202143.973
382586.561,4202134.108
382644.661,4202187.147
382639.902,4202192.35
382573.3795,4202159.711
382512.3955,4202249.931
382598.8918,4202295.398
382545.0005,4202333.843
382528.4742,4202407.183
382582.9408,4202436.657
382677.1729,4202533.948
382602.2715,4202615.951
382528.4348,4202543.385
382556.5622,4202642.694
382504.6,4202727.922
382581.6565,4202689.241
382561.8489,4202629.615
382634.2759,4202668.862
382728.4085,4202623.287
382631.4867,4202686.556
382561.9716,4202762.612
382597.4159,4202821.93
382525.6304,4202754.277
379622.6827,4204346.979
379587.9512,4204332.274
379595.1712,4204362.706
379589.6482,4204276.77
379681.7203,4204323.164
379755.896,4204287.566
379823.2186,4204203.936
379742.5003,4204134.346
379684.6924,4204114.837
379657.9789,4204103.33
379644.3381,4204054.515
379634.7982,4203996.719
379541.0526,4203978.862
379614.1299,4203904.051
379612.1822,4203904.518
379669.4091,4203973.92
379764.6738,4203874.103
379677.155,4203963.285
379678.1746,4203964.764
379635.4369,4204010.937
379712.5359,4203992.254
379792.7239,4204026.402
379790.8367,4204086.468
379874.8482,4204057.95
379963.881,4204034.365
379939.1366,4204117.446
380018.494,4204146.759
380008.9828,4204085.949
379919.066,4204065.993
379970.2831,4204148.056
379954.5143,4204170.426
380025.8272,4204256.87
380112.0479,4204249.942
380055.0883,4204164.165
380079.4881,4204171.581
380105.6793,4204142.765
380200.0472,4204193.781
380114.3819,4204214.959
380170.554,4204310.977
380123.9686,4204336.21
380165.4375,4204272.345
380191.625,4204365.679
380170.8085,4204395.86
380175.9141,4204393.2
380245.381,4204311.311
380253.4855,4204236.321
380322.8498,4204328.533
380273.3218,4204379
380181.5008,4204456.406
380127.797,4204549.6
380104.2324,4204503.854
380174.712,4204405.25
380155.7549,4204330.553
380089.85,4204266
380091.2449,4204168.419
380164.3263,4204185.527
380069.4377,4204184.797
380040.8292,4204137.206
379957.0792,4204206.607
379893.2219,4204165.763
379871.5319,4204133.074
379894.9005,4204224.205
379833.2676,4204158.464
379865.6,4204085.657
379930.8788,4204089.15
380008.2926,4204069.268
379978.4594,4204124.306
380070.9305,4204122.777
380149.1818,4204182.135
380100.2769,4204269.266
380047.4804,4204233.316
379963.7936,4204158.432
379896.8931,4204192.464
379908.1221,4204134.74
379869.4816,4204083.215
379889.5547,4204030.67
379847.898,4203960.879
379825.2761,4203953.993
379859.6315,4203881.321
379924.9197,4203976.589
379981.0622,4203885.057
379910.0729,4203932.204
379961.2668,4203993.251
379921.4078,4204063.404
379859.8184,4204105.883
379763.9079,4204018.022
379685.0763,4204062.395
379593.3524,4204035.537
379592.8207,4203978.647
379669.2528,4204039.123
379734.449,4203956.268
379726.7618,4203990.507
379702.1719,4204073.667
379694.5355,4204111.095
379748.7066,4204070.566
379681.897,4204094.863
379636.058,4204185.067
379648.1231,4204085.335
379587.3288,4204022.365
380369.6383,4202279.022
380383.0433,4202376.169
380362.4338,4202303.228
380374.7372,4202284.687
380421.7812,4202329.034
380322.8177,4202327.52
380407.2733,4202372.798
380421.4292,4202296.031
380376.5246,4202240.185
380304.8847,4202319.426
380241.3543,4202401.449
380282.5727,4202329.516
380260.6379,4202262.745
380285.7133,4202267.188
380213.7986,4202221.497
380283.1968,4202261.874
380201.4078,4202260.239
380285.6803,4202204.412
380377.6849,4202205.816
380310.7807,4202146.133
380227.9501,4202180.314
380230.022,4202224.738
380222.3775,4202300.761
380308.5946,4202303.207
380388.7866,4202343.674
380385.9576,4202375.817
380332,4202379.123
380317.4737,4202456.614
380398.7277,4202422.039
380365.1384,4202485.191
380282.2635,4202563.565
380276.3857,4202568.861
380320.7949,4202554.229
380231.0452,4202457.396
380169.3169,4202375.418
380148.4948,4202283.709
380060.8813,4202303.034
379987.9824,4202380.236
379987.4452,4202433.734
380018.4722,4202519.891
380022.8194,4202585.323
379948.2444,4202613.733
379863.7435,4202618.766
379923.929,4202545.996
379940.0715,4202468.007
380030.4985,4202533.347
380045.8678,4202622.543
379986.2995,4202607.938
379926.6269,4202556.223
379924.0359,4202514.236
379877.2824,4202558.603
379907.504,4202505.665
379921.7033,4202475.134
379990.7457,4202488.297
380037.1664,4202445.384
380130.4342,4202456.835
380153.7136,4202489.103
380210.7942,4202473.479
380162.0746,4202408.534
380132.4035,4202419.956
380094.8088,4202396.277
380193.9257,4202437.311
380268.1597,4202465.381
380244.615,4202379.539
380332.6827,4202377.765
380343.0461,4202448.021
380423.2751,4202528.238
380460.6491,4202509.597
380535.7328,4202412.093
380513.9888,4202437.366
380572.3992,4202349.605
380629.6418,4202298.102
380611.7683,4202275.267
380561.7809,4202215.48
380649.0948,4202281.561
380636.5829,4202236.666
380602.9885,4202328.15
380690.4747,4202425.428
380653.501,4202516.645
380648.7983,4202487.827
380689.8054,4202445.913
380731.0597,4202544.254
380638.1234,4202543.561
380713.1897,4202524.806
380632.6838,4202583.925
380532.9164,4202503.122
380567.2911,4202504.402
380615.6098,4202556.452
380565.8743,4202580.529
380636.0592,4202629.742
380562.3735,4202612.232
380563.4432,4202545.367
380518.9413,4202470.464
380579.2545,4202493.532
380642.3004,4202415.994
380730.7834,4202388.477
380820.2492,4202316.808
380878.6661,4202359.184
380891.7048,4202386.64
381940.2227,4202092.254
381872.6633,4202043.305
381972.7751,4202007.348
381922.793,4201947.846
381887.033,4201988.924
381876.1979,4202058.018
381851.6477,4202153.438
381889.9633,4202247.572
381865.1016,4202159.9
381910.3532,4202174.115
381823.6556,4202239.542
381846.8945,4202291.903
381935.901,4202303.109
382026.0217,4202299.34
381940.4068,4202361.436
381918.589,4202352.626
381873.8487,4202316.947
381845.9057,4202384.956
381781.0233,4202316.966
381793.5005,4202381.163
381702.7713,4202391.466
381750.0577,4202339.669
381716.4384,4202296.094
381680.4685,4202252.494
381769.9376,4202329.574
381789.179,4202421.681
381782.5964,4202504.763
381844.7612,4202420.23
381837.1241,4202385.53
381807.2879,4202344.785
381712.6896,4202386.146
381752.718,4202287.214
381843.7424,4202263.271
381745.99,4202310.703
381770.4029,4202302.15
381701.5762,4202396.415
381771.8301,4202474.735
381739.9274,4202551.069
381737.4271,4202643.522
381833.7961,4202589.915
381775.909,4202641.962
381739.1639,4202707.167
381673.2379,4202654.263
381753.5025,4202753.536
381705.6311,4202749
381763.8241,4202694.288
381828.9627,4202602.628
381734.3829,4202566.045
381767.6853,4202504.433
381786.0296,4202569.796
381790.2825,4202635.041
381758.3271,4202651.151
381698.8233,4202643.472
381715.1259,4202723.514
381686.437,4202786.775
381719.9198,4202783.806
381643.1002,4202735.818
381636.3283,4202835.079
381651.5756,4202875.193
381631.9487,4202839.208
381711.1782,4202925.361
381805.5664,4202883.703
381849.7258,4202975.951
381809.8789,4202917.226
381818.256,4202972.272
381802.5549,4202956.302
381767.0151,4203007.462
381809.1893,4203070.631
381807.5473,4203078.753
381906.8235,4203116.851
381827.076,4203146.199
381922.2279,4203129.609
382013.5644,4203142.843
382109.6807,4203097.862
382101.7107,4203123.867
382088.1328,4203039.93
382163.3779,4203012.259
382155.5397,4202970.702
382239.5558,4202959.827
382312.6064,4202885.195
382375.6067,4202869.622
382372.9937,4202793.006
382401.2053,4202770.422
382474.4898,4202690.668
382572.6305,4202766.945
382647.0295,4202836.339
382609.074,4202878.365
382603.2486,4202819.543
382529.6082,4202764.963
382614.985,4202771.353
382571.0768,4202812.603
382537.4696,4202749.833
382501.5599,4202701.164
382591.7869,4202758.446
382571.0109,4202806.81
382594.0631,4202834.991
382669.1042,4202808.355
382605.2172,4202823.667
382509.2795,4202870.782
382173.2506,4205404.375
382139.3734,4205383.652
382050.3834,4205331.938
382086.4125,4205344.126
382143.5916,4205331.133
382179.8823,4205421.19
382269.333,4205454.426
382318.475,4205506.705
382264.5506,4205532.743
382224.6056,4205573.822
382311.7075,4205576.238
382410.8956,4205563.264
382418.3644,4205544.746
382486.7255,4205486.198
382463.9656,4205504.591
382397.1354,4205447.01
382364.4822,4205458.409
382444.5537,4205538.496
382537.6006,4205577.574
382527.7043,4205597.052
382491.8237,4205533.417
382470.9376,4205499.455
382550.0413,4205493.728
382514.2498,4205442.978
382529.5959,4205414.465
382607.6502,4205492.848
382530.7968,4205425.342
382486.1916,4205424.679
382456.4681,4205368.1
382436.5759,4205287.485
382425.6932,4205244.899
382395.0079,4205213.366
382467.1614,4205119.638
382490.5518,4205045.001
382494.76,4204995.458
382528.7981,4205060.876
382549.8212,4204967.945
382483.2951,4205068.114
382536.3646,4205081.128
382590.6861,4205046.482
382642.0098,4205038.667
382550.1682,4205052.121
382593.6618,4205140.207
382525.9751,4205238.538
382463.2123,4205205.968
382473.2458,4205235.136
382517.2851,4205224.619
382601.589,4205193.953
382651.6271,4205251.259
382603.0336,4205183.434
382545.418,4205149.82
382555.6748,4205157.025
382582.9944,4205124.1
382485.2467,4205098.407
382433.6892,4205049.715
382534.1397,4205083.878
382490.4022,4205139.899
382433.7792,4205066.275
382416.825,4205120.701
382455.1546,4205100.14
382458.3808,4205136.55
382359.6744,4205173.799
382300.9287,4205152.834
382266.332,4205152.879
382230.6303,4205187.93
382269.7111,4205286.229
382206.7478,4205331.721
382204.1034,4205350.78
382203.4494,4205411.206
382171.8961,4205427.433
382165.3751,4205351.588
382221.755,4205338.786
382133.1824,4205292.122
382092.5373,4205288.307
382039.8001,4205386.428
382083.8173,4205472.82
382088.2077,4205519.312
382122.3737,4205455.359
382219.4926,4205425.47
382123.9121,4205348.895
382206.0654,4205398.261
382160.3708,4205326.658
382181.6997,4205375.115
382175.7753,4205468.205
382250.8853,4205451.424
382320.3283,4205441.554
382296.6174,4205533.568
382204.8076,4205496.839
382108.868,4205501.212
382149.959,4205435.393
382083.3702,4205505.514
382010.4586,4205534.602
382095.6636,4205627.102
382143.7132,4205567.158
382048.0128,4205619.593
382119.1465,4205679.964
382081.6409,4205690.334
382112.6447,4205646.421
382197.9629,4205735.854
382666.525,4204119.996
382734.664,4204211.174
382672.148,4204144.553
382696.6012,4204130.581
382607.6096,4204043.63
382702.0029,4204067.63
382734.2728,4203978.845
382665.2948,4204040.34
382663.7535,4204076.55
382680.1612,4203988.639
382737.5772,4203915.127
382686.0335,4203831.503
382752.0596,4203891.734
382812.2126,4203983.903
382753.436,4204039.993
382843.4522,4203991.172
382899.87,4203906.173
382912.2844,4203924.585
382823.6393,4203975.967
382776.1374,4203990.039
382804.2391,4203894.061
382820.6359,4203983.248
382892.9318,4203886.685
382984.2398,4203878.914
383074.4846,4203946.978
383020.606,4203938.475
382992.6536,4204011.896
383019.8625,4204001.32
383081.3039,4204070.707
383163.5914,4204132.766
383167.8061,4204144.225
383240.8904,4204129.384
383312.2045,4204141.795
383241.5339,4204165.816
383315.7342,4204191.889
383402.0291,4204265.143
383303.1907,4204350.539
383234.2128,4204290.623
383258.3742,4204331.999
383349.5425,4204258.307
383400.0191,4204232.71
383488.2006,4204154.894
383453.66,4204165.937
383495.7659,4204158.952
383485.0732,4204098.173
383486.078,4204096.649
383407.2379,4204190.976
383441.6877,4204206.002
383406.8511,4204192.312
383329.1472,4204260.556
383355.5197,4204170.818
383413.5243,4204137.836
383357.7654,4204037.974
383366.7929,4203987.39
383371.9606,4204011.425
383321.1931,4204026.828
383229.5139,4204054.206
383158.9685,4204011.527
383243.439,4204025.021
383242.4487,4203927.506
383286.5393,4203859.608
383290.9393,4203878.614
383271.1315,4203919.755
383250.3832,4203932.861
383315.6589,4203949.295
383289.6646,4203875.733
383389.0704,4203925.873
383298.1828,4203874.217
383375.562,4203880.609
